"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","46195:46225","0.365500","0"
"2","Embrace","166985:167025","0.173200","0"
"3","Embrace","167535:167585","0.206000","0"
"4","Embrace","167625:167685","0.156000","0"
"5","Embrace","168265:168325","0.140000","0"
"6","Embrace","168355:168385","0.232000","0"
"7","Embrace","168515:168665","0.186308","0"
"8","Embrace","168715:169155","0.223846","0"
"9","Embrace","169185:169435","0.210652","0"
"10","Embrace","169855:169945","0.164250","0"
"1","CellToEar","38825:38875","0.179000","0"
"2","CellToEar","91585:91615","0.174750","0"
"3","CellToEar","96815:96845","0.365000","0"
"4","CellToEar","109325:109415","0.179500","0"
"5","CellToEar","109545:109595","0.282333","0"
"6","CellToEar","109665:109695","0.278750","0"
"7","CellToEar","166805:167685","0.443000","0"
"8","CellToEar","168175:168445","0.221923","0"
"9","CellToEar","168475:168675","0.345524","0"
"10","CellToEar","168775:168885","0.158222","0"
"11","CellToEar","168915:168975","0.108200","0"
"12","CellToEar","169015:169185","0.257706","0"
"13","CellToEar","169255:169445","0.245800","0"
"14","CellToEar","169865:169945","0.152625","0"
"1","Pointing","166805:167245","0.288841","0"
"2","Pointing","167285:167415","0.206364","0"
"3","Pointing","167495:167725","0.204174","0"
"4","Pointing","167765:167885","0.152000","0"
"5","Pointing","167925:168005","0.178857","0"
"6","Pointing","168105:168445","0.345147","0"
"7","Pointing","168475:169105","0.292317","0"
"8","Pointing","169715:169765","0.138800","0"
"9","Pointing","169795:169945","0.398875","0"
