"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","5395:5425","0.283667","0"
"2","Embrace","5515:5545","0.387750","0"
"3","Embrace","10435:10465","0.201000","0"
"4","Embrace","11165:11205","0.391000","0"
"5","Embrace","13945:13985","0.681000","1"
"6","Embrace","15095:15175","0.569125","1"
"7","Embrace","15335:15365","0.268000","0"
"8","Embrace","20305:20515","0.579727","1"
"9","Embrace","20615:20705","0.547500","1"
"10","Embrace","20905:20955","0.368250","0"
"11","Embrace","21085:21125","0.228200","0"
"12","Embrace","21155:21265","0.419000","0"
"13","Embrace","21315:21505","0.246294","0"
"14","Embrace","21615:21775","0.270563","0"
"15","Embrace","22445:22515","0.246625","0"
"16","Embrace","22545:22585","0.220400","0"
"17","Embrace","22645:22745","0.334667","0"
"18","Embrace","22785:22875","0.536300","1"
"19","Embrace","22905:22975","0.237400","0"
"20","Embrace","23185:23235","0.424400","0"
"21","Embrace","36125:36165","0.186000","0"
"22","Embrace","38335:38375","0.130667","0"
"23","Embrace","40845:40885","0.578400","1"
"24","Embrace","45555:45585","0.304000","0"
"25","Embrace","45615:45685","0.221429","0"
"26","Embrace","50955:50985","0.440000","0"
"27","Embrace","51315:51355","0.209750","0"
"28","Embrace","51405:51455","0.279600","0"
"29","Embrace","51635:51715","0.256444","0"
"30","Embrace","52175:52225","0.452167","0"
"31","Embrace","52405:52435","0.596000","1"
"32","Embrace","52595:52625","0.265750","0"
"33","Embrace","57155:57185","0.199333","0"
"34","Embrace","57495:57535","0.258500","0"
"35","Embrace","57755:57785","0.312333","0"
"36","Embrace","58355:58415","0.212429","0"
"37","Embrace","58835:58865","0.180250","0"
"38","Embrace","59425:59555","0.378538","0"
"39","Embrace","59665:59705","0.567400","1"
"40","Embrace","60495:60525","0.509333","1"
"41","Embrace","61805:61845","0.218000","0"
"42","Embrace","64275:64315","0.141750","0"
"43","Embrace","67345:67385","0.570000","1"
"44","Embrace","70065:70115","0.221500","0"
"45","Embrace","71615:71655","0.417500","0"
"46","Embrace","73435:73465","0.317000","0"
"47","Embrace","73615:73845","0.585174","1"
"48","Embrace","73875:73985","0.435250","0"
"49","Embrace","74035:74065","0.179750","0"
"50","Embrace","74215:74275","0.459167","0"
"51","Embrace","74715:74755","0.394750","0"
"52","Embrace","75015:75125","0.267333","0"
"53","Embrace","75415:75715","0.450966","0"
"54","Embrace","75895:75995","0.172500","0"
"55","Embrace","76185:76225","0.373750","0"
"56","Embrace","76765:76795","0.423333","0"
"57","Embrace","80705:80735","0.138000","0"
"58","Embrace","83865:83905","0.236000","0"
"59","Embrace","84195:84245","0.840167","1"
"60","Embrace","86565:86615","0.358000","0"
"61","Embrace","96805:96955","0.519333","1"
"62","Embrace","105715:105755","0.307200","0"
"63","Embrace","106145:106175","0.583333","1"
"64","Embrace","107865:107905","0.217000","0"
