"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","575:635","0.255200","0"
"2","Embrace","675:705","0.336500","0"
"3","Embrace","1275:1315","0.546000","1"
"4","Embrace","1405:1505","0.357273","0"
"5","Embrace","1535:1605","0.380500","0"
"6","Embrace","2195:2225","0.680500","1"
"7","Embrace","2515:2605","0.386750","0"
"8","Embrace","3295:3325","0.366000","0"
"9","Embrace","3385:3445","0.364000","0"
"10","Embrace","3705:3735","0.237000","0"
"11","Embrace","4115:4165","0.280200","0"
"12","Embrace","4635:4665","0.322000","0"
"13","Embrace","4875:5015","0.465385","0"
"14","Embrace","5965:5995","0.222333","0"
"15","Embrace","6055:6115","0.578429","1"
"16","Embrace","6195:6225","0.385667","0"
"17","Embrace","7675:7705","0.335500","0"
"18","Embrace","7925:8045","0.616615","1"
"19","Embrace","8085:8165","0.361875","0"
"20","Embrace","8195:8235","0.636000","1"
"21","Embrace","8885:8955","0.294571","0"
"22","Embrace","10275:10355","0.396143","0"
"23","Embrace","10705:10785","0.262500","0"
"24","Embrace","10935:10965","0.214333","0"
"25","Embrace","11015:11065","0.184000","0"
"26","Embrace","11535:11565","0.245000","0"
"27","Embrace","13765:13795","0.202000","0"
"28","Embrace","14115:14205","0.485889","0"
"29","Embrace","15635:15715","0.321167","0"
"30","Embrace","15925:15955","0.839000","1"
"31","Embrace","17065:17105","0.215333","0"
"32","Embrace","18545:18605","0.304833","0"
"33","Embrace","21555:21635","0.414750","0"
"34","Embrace","21735:21765","0.272333","0"
"35","Embrace","22565:22635","0.224600","0"
"36","Embrace","22785:22815","0.336750","0"
"37","Embrace","22885:22915","0.421500","0"
"38","Embrace","23045:23145","0.333857","0"
"39","Embrace","23175:23205","0.234333","0"
"40","Embrace","23275:23345","0.332429","0"
"41","Embrace","23375:23425","0.669200","1"
"42","Embrace","23555:23635","0.446000","0"
"43","Embrace","25235:25405","0.360563","0"
"44","Embrace","25985:26065","0.693889","1"
"45","Embrace","26135:26215","0.156125","0"
"46","Embrace","26315:26345","0.112000","0"
"47","Embrace","26415:26465","0.186000","0"
"48","Embrace","27655:27705","0.234833","0"
"49","Embrace","28455:28595","0.537143","1"
"50","Embrace","30865:30895","0.330000","0"
"51","Embrace","31335:31385","0.296250","0"
"52","Embrace","31985:32115","0.151727","0"
"53","Embrace","33655:33705","0.160750","0"
"54","Embrace","34655:34695","0.439200","0"
"55","Embrace","37165:37225","0.330600","0"
"56","Embrace","37385:37415","0.308333","0"
