"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","5:2645","0.512280","1"
"2","Embrace","2675:3115","0.359952","0"
"3","Embrace","3155:4645","0.543143","1"
"4","Embrace","4705:4775","0.437667","0"
"5","Embrace","5385:5415","0.574000","1"
"6","Embrace","5625:5715","0.258000","0"
"7","Embrace","6035:6085","0.183750","0"
"8","Embrace","6125:6305","0.531813","1"
"9","Embrace","6455:6575","0.182000","0"
"10","Embrace","6845:6905","0.130600","0"
"11","Embrace","7745:7795","0.376500","0"
"12","Embrace","7895:8015","0.514300","1"
"13","Embrace","8655:8775","0.281200","0"
"14","Embrace","8825:9345","0.590958","1"
"15","Embrace","9405:9485","0.715000","1"
"16","Embrace","9535:9655","0.351636","0"
"17","Embrace","9695:9815","0.454444","0"
"18","Embrace","9845:10295","0.511279","1"
"19","Embrace","10435:10485","0.369200","0"
"20","Embrace","10555:10615","0.508667","1"
"21","Embrace","10715:10775","0.269714","0"
"22","Embrace","10805:10885","0.336875","0"
"23","Embrace","10925:10975","0.246500","0"
"24","Embrace","11005:11035","0.383500","0"
"25","Embrace","11285:11355","0.550000","1"
"26","Embrace","11515:11575","0.748857","1"
"27","Embrace","12195:12255","0.615286","1"
"28","Embrace","12295:12395","0.618111","1"
"29","Embrace","12425:12495","0.204667","0"
"30","Embrace","12575:12655","0.340429","0"
"31","Embrace","12785:12815","0.437250","0"
"32","Embrace","13085:13125","0.321750","0"
"33","Embrace","13495:13525","0.243500","0"
"34","Embrace","14525:14645","0.393182","0"
"35","Embrace","15475:15595","0.681846","1"
"36","Embrace","16015:16155","0.625400","1"
"37","Embrace","16215:16245","0.156333","0"
"38","Embrace","16285:16315","0.557000","1"
"39","Embrace","16855:16925","0.444000","0"
"40","Embrace","16985:17015","0.356500","0"
"41","Embrace","17335:17375","0.305250","0"
"42","Embrace","18545:18575","0.189000","0"
"43","Embrace","18685:18765","0.534125","1"
"44","Embrace","20745:20825","0.270750","0"
"45","Embrace","20875:21205","0.505545","1"
"46","Embrace","21245:21335","0.543875","1"
"47","Embrace","21365:21405","0.453000","0"
"48","Embrace","21435:21635","0.658556","1"
"49","Embrace","21705:21755","0.668600","1"
"50","Embrace","21785:21815","0.666000","1"
"51","Embrace","21965:21995","0.841000","1"
"52","Embrace","22325:22385","0.830286","1"
"53","Embrace","22925:23045","0.652385","1"
"54","Embrace","23395:23485","0.718667","1"
"55","Embrace","24275:24315","0.700250","1"
"56","Embrace","25285:25325","0.307500","0"
"57","Embrace","25755:25795","0.688500","1"
"58","Embrace","25845:25895","0.452400","0"
"59","Embrace","25935:25985","0.374600","0"
"60","Embrace","26705:26755","0.588200","1"
"61","Embrace","27865:27905","0.589000","1"
"62","Embrace","32275:32345","0.693125","1"
"63","Embrace","32985:33055","0.456750","0"
"64","Embrace","34235:34265","0.577750","1"
"65","Embrace","35285:35445","0.488375","0"
"66","Embrace","35475:35535","0.430400","0"
"67","Embrace","35625:35675","0.195200","0"
"68","Embrace","35725:35825","0.393400","0"
"69","Embrace","35935:36005","0.763571","1"
"70","Embrace","36355:36385","0.619000","1"
"71","Embrace","36615:36895","0.654500","1"
"72","Embrace","36955:37015","0.278429","0"
"73","Embrace","37105:37155","0.319333","0"
"74","Embrace","39005:39045","0.177000","0"
"75","Embrace","39075:39175","0.392000","0"
"76","Embrace","39205:39555","0.536375","1"
"77","Embrace","39615:39655","0.535750","1"
"78","Embrace","39685:39925","0.433522","0"
"79","Embrace","39965:40065","0.292778","0"
"80","Embrace","40175:40335","0.667250","1"
"81","Embrace","40405:40665","0.615240","1"
"82","Embrace","40775:40895","0.352300","0"
"83","Embrace","41415:41445","0.190333","0"
"84","Embrace","41885:41965","0.582250","1"
"85","Embrace","42085:42115","0.411250","0"
"86","Embrace","42145:42355","0.605211","1"
"87","Embrace","42405:42435","0.531750","1"
"88","Embrace","42645:42735","0.399857","0"
"89","Embrace","42875:42935","0.263667","0"
"90","Embrace","43295:43345","0.322600","0"
"91","Embrace","44035:44075","0.803200","1"
"92","Embrace","44155:44255","0.375429","0"
"93","Embrace","44295:44365","0.368000","0"
"94","Embrace","44455:44635","0.506125","1"
"95","Embrace","44765:44845","0.240500","0"
"96","Embrace","45045:45145","0.557714","1"
"97","Embrace","45285:45325","0.335250","0"
"98","Embrace","45535:45745","0.596700","1"
