"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","14335:14435","0.524300","1"
"2","Embrace","15455:15525","0.306600","0"
"3","Embrace","15905:15935","0.266333","0"
"4","Embrace","22605:22795","0.215056","0"
"5","Embrace","22865:22895","0.236250","0"
"6","Embrace","22985:23045","0.180400","0"
"7","Embrace","63915:63945","0.133500","0"
"1","CellToEar","14145:14435","0.759897","1"
"2","CellToEar","15355:15975","0.479915","0"
"3","CellToEar","22545:22805","0.229259","0"
"4","CellToEar","22835:22895","0.304143","0"
"5","CellToEar","22965:23045","0.159000","0"
"6","CellToEar","35785:35825","0.309600","0"
"7","CellToEar","35885:35945","0.154000","0"
"8","CellToEar","63865:63945","0.405875","0"
"9","CellToEar","77075:77115","0.279200","0"
"10","CellToEar","81525:81565","0.202750","0"
"11","CellToEar","155765:155795","0.139667","0"
"12","CellToEar","159695:159725","0.183250","0"
"13","CellToEar","159755:159815","0.214600","0"
"1","Pointing","14195:14365","0.338529","0"
"2","Pointing","14395:14445","0.354833","0"
"3","Pointing","15365:15845","0.334222","0"
"4","Pointing","15875:15985","0.391000","0"
"5","Pointing","22515:22555","0.349250","0"
"6","Pointing","31785:31825","0.566400","1"
"7","Pointing","33025:33105","0.312222","0"
"8","Pointing","34515:34575","0.207400","0"
"9","Pointing","34705:34885","0.201938","0"
"10","Pointing","34915:35245","0.307636","0"
"11","Pointing","35315:35355","0.128250","0"
"12","Pointing","35455:35515","0.381571","0"
"13","Pointing","35785:35815","0.537500","1"
"14","Pointing","35985:36045","0.580500","1"
"15","Pointing","61165:61225","0.306571","0"
"16","Pointing","61695:61725","0.190250","0"
"17","Pointing","81485:81525","0.779000","1"
"18","Pointing","104875:105065","0.298300","0"
"19","Pointing","105095:105145","0.277200","0"
"20","Pointing","124855:124905","0.446167","0"
"21","Pointing","124955:124995","0.271000","0"
"22","Pointing","144555:144675","0.531545","1"
"23","Pointing","155785:155825","0.236200","0"
"24","Pointing","163765:163835","0.663286","1"
