"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","45:155","0.371000","0"
"2","Embrace","1435:1895","0.531652","1"
"3","Embrace","1505:1895","0.547909","1"
"4","Embrace","1555:1895","0.563350","1"
"5","Embrace","1725:1895","0.469222","0"
"6","Embrace","2775:3685","0.329532","0"
"7","Embrace","3035:3685","0.319472","0"
"8","Embrace","4235:4645","0.227160","0"
"9","Embrace","5295:7115","0.498243","0"
"10","Embrace","5505:7115","0.540636","1"
"11","Embrace","6595:7115","0.256542","0"
"12","Embrace","6815:7115","0.244556","0"
"13","Embrace","6915:7115","0.123667","0"
"14","Embrace","8465:13785","0.342302","0"
"15","Embrace","8695:13785","0.341500","0"
"16","Embrace","8745:13785","0.339993","0"
"17","Embrace","9215:13785","0.337468","0"
"18","Embrace","9405:13785","0.331320","0"
"19","Embrace","9695:13785","0.331793","0"
"20","Embrace","9935:13785","0.325830","0"
"21","Embrace","10015:13785","0.323435","0"
"22","Embrace","10285:13785","0.330238","0"
"23","Embrace","10495:13785","0.326780","0"
"24","Embrace","10535:13785","0.327264","0"
"25","Embrace","10695:13785","0.322482","0"
"26","Embrace","10975:13785","0.317420","0"
"27","Embrace","11315:13785","0.317263","0"
"28","Embrace","11455:13785","0.325307","0"
"29","Embrace","11545:13785","0.322056","0"
"30","Embrace","12175:13785","0.332774","0"
"31","Embrace","12245:13785","0.337512","0"
"32","Embrace","12555:13785","0.387596","0"
"33","Embrace","12835:13785","0.322578","0"
"34","Embrace","12905:13785","0.321569","0"
"35","Embrace","13015:13785","0.342058","0"
"36","Embrace","13135:13785","0.354957","0"
"37","Embrace","13435:13785","0.213706","0"
"38","Embrace","13915:16595","0.296073","0"
"39","Embrace","14075:16595","0.292114","0"
"40","Embrace","14975:16595","0.304170","0"
"41","Embrace","15275:16595","0.262000","0"
"42","Embrace","15915:16595","0.262031","0"
"43","Embrace","15955:16595","0.278375","0"
"44","Embrace","15995:16595","0.383192","0"
"45","Embrace","16215:16595","0.540364","1"
"46","Embrace","16355:16595","0.366167","0"
"47","Embrace","20015:20115","0.214500","0"
"48","Embrace","21135:22465","0.536450","1"
"49","Embrace","21225:22465","0.536452","1"
"50","Embrace","21295:22465","0.480228","0"
"51","Embrace","21465:22465","0.504026","1"
"52","Embrace","21685:22465","0.509618","1"
"53","Embrace","22005:22465","0.550053","1"
"54","Embrace","22145:22465","0.669833","1"
"55","Embrace","22215:22465","0.485500","0"
"56","Embrace","22715:22995","0.417000","0"
"57","Embrace","22795:22995","0.272429","0"
"58","Embrace","23725:24065","0.299467","0"
"59","Embrace","24235:24955","0.396758","0"
"60","Embrace","24455:24955","0.447636","0"
"61","Embrace","24885:24955","0.358500","0"
"62","Embrace","25375:25695","0.258947","0"
"63","Embrace","25775:26475","0.186806","0"
"64","Embrace","25825:26475","0.220138","0"
"65","Embrace","25875:26475","0.219964","0"
"66","Embrace","25925:26475","0.189154","0"
"67","Embrace","25965:26475","0.193160","0"
"68","Embrace","26165:26475","0.229214","0"
"69","Embrace","26305:26475","0.164143","0"
"70","Embrace","26425:26475","0.206500","0"
"71","Embrace","26615:27615","0.322145","0"
"72","Embrace","26775:27615","0.338431","0"
