"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","5:445","0.170913","0"
"2","Embrace","3015:10985","0.280627","0"
"3","Embrace","3295:10985","0.283099","0"
"4","Embrace","3375:10985","0.284326","0"
"5","Embrace","4205:10985","0.289038","0"
"6","Embrace","4365:10985","0.287162","0"
"7","Embrace","4465:10985","0.288553","0"
"8","Embrace","4805:10985","0.281181","0"
"9","Embrace","4845:10985","0.282805","0"
"10","Embrace","4925:10985","0.272160","0"
"11","Embrace","7285:10985","0.263263","0"
"12","Embrace","7335:10985","0.260853","0"
"13","Embrace","9015:10985","0.303763","0"
"14","Embrace","9855:10985","0.336813","0"
"15","Embrace","9985:10985","0.287397","0"
"16","Embrace","10135:12775","0.334376","0"
"17","Embrace","10615:12775","0.354228","0"
"18","Embrace","10865:12775","0.357602","0"
"19","Embrace","11145:12775","0.304988","0"
"20","Embrace","11255:12775","0.318450","0"
"21","Embrace","11475:12775","0.268596","0"
"22","Embrace","11515:12775","0.302016","0"
"23","Embrace","11875:12775","0.211056","0"
"24","Embrace","12355:12775","0.125059","0"
"25","Embrace","13235:13835","0.347714","0"
"26","Embrace","13305:13835","0.442640","0"
"27","Embrace","13445:13835","0.402857","0"
"28","Embrace","13575:13835","0.395273","0"
"29","Embrace","13705:13835","0.364000","0"
"30","Embrace","14185:15135","0.232015","0"
"31","Embrace","14285:15135","0.255781","0"
"32","Embrace","14565:15135","0.300905","0"
"33","Embrace","14685:15455","0.415814","0"
"34","Embrace","14775:15455","0.430000","0"
"35","Embrace","14865:15455","0.504488","1"
"36","Embrace","15105:15455","0.466778","0"
"37","Embrace","15815:16205","0.143000","0"
"38","Embrace","15905:16205","0.234091","0"
"39","Embrace","16325:16485","0.259375","0"
"40","Embrace","16395:16485","0.441000","0"
"41","Embrace","16655:16795","0.302333","0"
"42","Embrace","17635:18395","0.286410","0"
"43","Embrace","17705:18395","0.243000","0"
"44","Embrace","18035:18395","0.235778","0"
"45","Embrace","18095:18395","0.217667","0"
"46","Embrace","18245:18395","0.331000","0"
"47","Embrace","18305:18395","0.359000","0"
"48","Embrace","18355:18795","0.208000","0"
"49","Embrace","18415:18795","0.210000","0"
"50","Embrace","18525:18795","0.318364","0"
"51","Embrace","18675:18795","0.317800","0"
"52","Embrace","19135:19395","0.382600","0"
"53","Embrace","19185:19395","0.418000","0"
"54","Embrace","20045:22655","0.272701","0"
"55","Embrace","20195:22655","0.254817","0"
"56","Embrace","20305:22655","0.254880","0"
"57","Embrace","21255:22655","0.226806","0"
"58","Embrace","21665:22655","0.227404","0"
"59","Embrace","22585:22655","0.336667","0"
"60","Embrace","23745:25075","0.309824","0"
"61","Embrace","24455:25075","0.282273","0"
"62","Embrace","24525:25075","0.306227","0"
"63","Embrace","25085:25485","0.336200","0"
"64","Embrace","25155:25485","0.304308","0"
"65","Embrace","25195:25485","0.327364","0"
"66","Embrace","25335:25485","0.211125","0"
"67","Embrace","27535:27675","0.153833","0"
"68","Embrace","30215:30645","0.381588","0"
"69","Embrace","30765:30965","0.155000","0"
"70","Embrace","31015:33815","0.337688","0"
"71","Embrace","31185:33815","0.330259","0"
"72","Embrace","32315:33815","0.357258","0"
"73","Embrace","32455:33815","0.378442","0"
"74","Embrace","33035:33815","0.390811","0"
"75","Embrace","33095:33815","0.406114","0"
"76","Embrace","33325:33815","0.279391","0"
"77","Embrace","33425:33815","0.239722","0"
"78","Embrace","33475:33815","0.171357","0"
"79","Embrace","33545:33815","0.338571","0"
"80","Embrace","33705:33815","0.072333","0"
"81","Embrace","34135:36015","0.269704","0"
"82","Embrace","34195:36015","0.271820","0"
"83","Embrace","34285:36015","0.256189","0"
"84","Embrace","34835:36015","0.319203","0"
"85","Embrace","35075:36015","0.250412","0"
"86","Embrace","36615:37435","0.267659","0"
"87","Embrace","36955:37435","0.247792","0"
"88","Embrace","37175:37435","0.317647","0"
"89","Embrace","38735:39155","0.177462","0"
"90","Embrace","38905:39155","0.163636","0"
"91","Embrace","39265:39505","0.331917","0"
"92","Embrace","39605:40805","0.473403","0"
"93","Embrace","39685:40805","0.365089","0"
"94","Embrace","39915:40805","0.348415","0"
"95","Embrace","40035:40805","0.370583","0"
"96","Embrace","40545:40805","0.288750","0"
"97","Embrace","40885:41625","0.164500","0"
"98","Embrace","40975:41625","0.169500","0"
"99","Embrace","43835:44155","0.407773","0"
"100","Embrace","44625:45835","0.486284","0"
"101","Embrace","44985:45835","0.445791","0"
"102","Embrace","45305:45835","0.431680","0"
"103","Embrace","45485:45835","0.419941","0"
"104","Embrace","45755:45835","0.507500","1"
"105","Embrace","46855:52775","0.282730","0"
"106","Embrace","47285:52775","0.282123","0"
"107","Embrace","47395:52775","0.282011","0"
"108","Embrace","47495:52775","0.281191","0"
"109","Embrace","47565:52775","0.282485","0"
"110","Embrace","47655:52775","0.284674","0"
"111","Embrace","47855:52775","0.296503","0"
"112","Embrace","48345:52775","0.290372","0"
"113","Embrace","48635:52775","0.279274","0"
"114","Embrace","48685:52775","0.277075","0"
"115","Embrace","48785:52775","0.281532","0"
"116","Embrace","49175:52775","0.307270","0"
"117","Embrace","49515:52775","0.295136","0"
"118","Embrace","51005:52775","0.314147","0"
"119","Embrace","52295:52775","0.251348","0"
"120","Embrace","52405:52775","0.202900","0"
"121","Embrace","53145:95055","0.447059","0"
"122","Embrace","53615:95055","0.448067","0"
"123","Embrace","53695:95055","0.446660","0"
"124","Embrace","54315:95055","0.448795","0"
"125","Embrace","54385:95055","0.448783","0"
"126","Embrace","54645:95055","0.449467","0"
"127","Embrace","54705:95055","0.449383","0"
"128","Embrace","54755:95055","0.449621","0"
"129","Embrace","55075:95055","0.453644","0"
"130","Embrace","55115:95055","0.453609","0"
"131","Embrace","55435:95055","0.456280","0"
