"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","455:495","0.541000","1"
"2","Embrace","2415:2445","0.149750","0"
"3","Embrace","2555:2585","0.186250","0"
"4","Embrace","2905:2955","0.232500","0"
"5","Embrace","3125:3255","0.389167","0"
"6","Embrace","3335:3635","0.547957","1"
"7","Embrace","3935:3995","0.337600","0"
"8","Embrace","4065:4095","0.773250","1"
"9","Embrace","4265:4305","0.864500","1"
"10","Embrace","5545:5695","0.363929","0"
"11","Embrace","5825:5875","0.479000","0"
"12","Embrace","5985:6075","0.579000","1"
"13","Embrace","6105:6195","0.516667","1"
"14","Embrace","6255:6285","0.556333","1"
"15","Embrace","6325:6375","0.194400","0"
"16","Embrace","6465:6615","0.359143","0"
"17","Embrace","6645:6695","0.454200","0"
"18","Embrace","6795:6845","0.224200","0"
"19","Embrace","6995:7065","0.598000","1"
"20","Embrace","7205:7425","0.318048","0"
"21","Embrace","7475:7505","0.196500","0"
"22","Embrace","7555:7595","0.249500","0"
"23","Embrace","8105:8185","0.225750","0"
"24","Embrace","8275:8325","0.225400","0"
"25","Embrace","8535:8625","0.300333","0"
"26","Embrace","8665:8765","0.330500","0"
"27","Embrace","8815:8885","0.615143","1"
"28","Embrace","8915:8975","0.292000","0"
"29","Embrace","9335:9375","0.309000","0"
"30","Embrace","9445:9495","0.201600","0"
"31","Embrace","9525:9555","0.126000","0"
"32","Embrace","9585:9615","0.142667","0"
"33","Embrace","9775:9815","0.192333","0"
"34","Embrace","9965:10005","0.387600","0"
"35","Embrace","10125:10205","0.301000","0"
"36","Embrace","10285:10315","0.273333","0"
"37","Embrace","10355:10395","0.193667","0"
"38","Embrace","10525:10565","0.318750","0"
"39","Embrace","11035:11065","0.427667","0"
"40","Embrace","11445:11505","0.371857","0"
"41","Embrace","12305:12395","0.327500","0"
"42","Embrace","13265:13295","0.207000","0"
"43","Embrace","13415:13455","0.176500","0"
"44","Embrace","16425:16465","0.312750","0"
"45","Embrace","17695:17735","0.294800","0"
"46","Embrace","18835:18865","0.279250","0"
"47","Embrace","18945:18985","0.387667","0"
"48","Embrace","19175:19245","0.304833","0"
"49","Embrace","19785:19835","0.179000","0"
"50","Embrace","22215:22255","0.377200","0"
"51","Embrace","22875:22905","0.743250","1"
"52","Embrace","23005:23045","0.366250","0"
"53","Embrace","23075:23115","0.211333","0"
"54","Embrace","28175:28255","0.304667","0"
"55","Embrace","38625:38655","0.192500","0"
"56","Embrace","39835:39875","0.304000","0"
"57","Embrace","50125:50185","0.342600","0"
"58","Embrace","52865:52915","0.275000","0"
"59","Embrace","53265:53295","0.475250","0"
"60","Embrace","53835:53885","0.313400","0"
"61","Embrace","58425:58455","0.289000","0"
"62","Embrace","58735:58765","0.292667","0"
"63","Embrace","60135:60175","0.441500","0"
"64","Embrace","65285:65315","0.307333","0"
"65","Embrace","75405:75455","0.726200","1"
"66","Embrace","78455:78485","0.186667","0"
"67","Embrace","79865:79895","0.392667","0"
"68","Embrace","80665:80705","0.472800","0"
"69","Embrace","83355:83385","0.408333","0"
"70","Embrace","89195:89225","0.223667","0"
"71","Embrace","90265:90295","0.266000","0"
"72","Embrace","90685:90835","0.598909","1"
"73","Embrace","90925:91025","0.471778","0"
"74","Embrace","91115:91175","0.592143","1"
"75","Embrace","92665:92695","0.421000","0"
"76","Embrace","94955:95035","0.262429","0"
"77","Embrace","95065:95105","0.268000","0"
"78","Embrace","95575:95605","0.430250","0"
"79","Embrace","97475:97505","0.315667","0"
"80","Embrace","100825:100865","0.375400","0"
"81","Embrace","100965:101185","0.449727","0"
"82","Embrace","107235:107295","0.353143","0"
"83","Embrace","107725:107755","0.313667","0"
"84","Embrace","108055:108195","0.320167","0"
"85","Embrace","108295:108515","0.393190","0"
"86","Embrace","108635:108675","0.451400","0"
"87","Embrace","109365:109465","0.559364","1"
"88","Embrace","110985:111065","0.443778","0"
"89","Embrace","114155:114205","0.477400","0"
"90","Embrace","115425:115455","0.439333","0"
"91","Embrace","117955:118005","0.256000","0"
"92","Embrace","120665:120785","0.566385","1"
"93","Embrace","121285:121345","0.344000","0"
"94","Embrace","126495:126525","0.241250","0"
"95","Embrace","129705:129745","0.502500","1"
"96","Embrace","130035:130105","0.298714","0"
"97","Embrace","131715:131755","0.249500","0"
"98","Embrace","136715:136755","0.645750","1"
"99","Embrace","138505:138545","0.326000","0"
"100","Embrace","138915:138945","0.124500","0"
"101","Embrace","140405:140485","0.662500","1"
"102","Embrace","142145:142195","0.151600","0"
"103","Embrace","142615:142685","0.330375","0"
"104","Embrace","142925:142955","0.161000","0"
"105","Embrace","143615:143665","0.183500","0"
"106","Embrace","148345:148385","0.274750","0"
"107","Embrace","154245:154285","0.647000","1"
"108","Embrace","157635:157675","0.227000","0"
"109","Embrace","158545:158595","0.233800","0"
"110","Embrace","160535:160575","0.604600","1"
"111","Embrace","163835:163875","0.685750","1"
"112","Embrace","182685:182715","0.203667","0"
"113","Embrace","183425:183465","0.274000","0"
"114","Embrace","183495:183535","0.317600","0"
"115","Embrace","186365:186405","0.433200","0"
"116","Embrace","186515:186565","0.456200","0"
"117","Embrace","186915:186985","0.653750","1"
"118","Embrace","187045:187145","0.431400","0"
"1","CellToEar","455:495","0.176000","0"
"2","CellToEar","1685:1745","0.241200","0"
"3","CellToEar","2155:2185","0.155250","0"
"4","CellToEar","2375:2515","0.163333","0"
"5","CellToEar","2795:2835","0.108250","0"
"6","CellToEar","2925:2955","0.192333","0"
"7","CellToEar","3335:3485","0.183571","0"
"8","CellToEar","3565:3615","0.193167","0"
"9","CellToEar","3675:3725","0.241833","0"
"10","CellToEar","3755:3805","0.194000","0"
"11","CellToEar","4095:4125","0.251000","0"
"12","CellToEar","4215:4355","0.202917","0"
"13","CellToEar","4495:4565","0.158667","0"
"14","CellToEar","5875:5975","0.376200","0"
"15","CellToEar","6055:6225","0.163857","0"
"16","CellToEar","6255:6285","0.136333","0"
"17","CellToEar","6495:6615","0.235800","0"
"18","CellToEar","6645:6725","0.329333","0"
"19","CellToEar","6805:6925","0.191909","0"
"20","CellToEar","6975:7175","0.199684","0"
"21","CellToEar","7205:7425","0.174591","0"
"22","CellToEar","7455:7495","0.191750","0"
"23","CellToEar","7525:7875","0.285313","0"
