"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","5:235","0.778083","1"
"2","Embrace","1025:1135","0.249556","0"
"3","Embrace","1355:1385","0.378333","0"
"4","Embrace","3835:3885","0.378000","0"
"5","Embrace","9575:9605","0.289000","0"
"6","Embrace","10445:10475","0.393000","0"
"7","Embrace","10535:10595","0.530333","1"
"8","Embrace","10625:10725","0.420600","0"
"9","Embrace","10755:10855","0.755364","1"
"10","Embrace","11765:11795","0.237250","0"
"11","Embrace","11825:11865","0.187500","0"
"12","Embrace","13105:13145","0.286800","0"
"13","Embrace","16385:16435","0.235800","0"
"14","Embrace","16565:16605","0.342200","0"
"15","Embrace","19035:19095","0.623000","1"
"16","Embrace","20375:20415","0.198600","0"
"17","Embrace","20555:20585","0.448333","0"
"18","Embrace","22655:22695","0.551000","1"
"19","Embrace","22735:22765","0.452333","0"
"20","Embrace","25065:25105","0.308800","0"
"21","Embrace","25135:25165","0.141000","0"
"22","Embrace","25315:25355","0.220750","0"
"23","Embrace","25385:25415","0.394333","0"
"24","Embrace","25855:25895","0.162250","0"
"25","Embrace","26005:26075","0.288571","0"
"26","Embrace","26585:26645","0.543400","1"
"27","Embrace","26715:26745","0.385667","0"
"28","Embrace","26825:27025","0.419111","0"
"29","Embrace","27125:27165","0.256250","0"
"30","Embrace","27195:27235","0.266500","0"
"31","Embrace","27615:27645","0.553750","1"
"32","Embrace","27815:27845","0.166333","0"
"33","Embrace","28165:28315","0.326400","0"
"34","Embrace","29105:29135","0.165333","0"
"35","Embrace","29555:29585","0.635750","1"
"36","Embrace","32275:32305","0.122333","0"
"37","Embrace","32355:32395","0.412500","0"
"38","Embrace","32435:32485","0.530000","1"
"39","Embrace","32545:32575","0.205000","0"
"40","Embrace","32805:32905","0.159714","0"
"41","Embrace","33075:33285","0.176882","0"
"42","Embrace","33515:33545","0.490250","0"
"43","Embrace","33575:33615","0.229750","0"
"44","Embrace","33645:33675","0.194667","0"
"45","Embrace","33865:33895","0.394250","0"
"46","Embrace","33965:34055","0.326286","0"
"47","Embrace","35515:35545","0.447500","0"
"48","Embrace","36565:36615","0.431200","0"
"49","Embrace","40625:40655","0.206000","0"
"50","Embrace","41155:41215","0.498714","0"
"51","Embrace","45455:45515","0.172250","0"
"52","Embrace","45935:45965","0.264667","0"
"53","Embrace","46315:46395","0.501500","1"
"54","Embrace","46695:46915","0.543952","1"
"55","Embrace","46985:47015","0.331333","0"
"56","Embrace","47645:47735","0.343444","0"
"57","Embrace","47765:47815","0.426400","0"
"58","Embrace","47845:47905","0.409429","0"
"59","Embrace","47975:48035","0.471000","0"
"60","Embrace","48065:48105","0.557000","1"
"61","Embrace","48215:48265","0.229600","0"
"62","Embrace","48355:48415","0.347167","0"
"63","Embrace","48455:48505","0.260200","0"
"64","Embrace","48625:48655","0.333500","0"
"65","Embrace","49285:49415","0.379900","0"
"66","Embrace","49445:49475","0.191000","0"
"67","Embrace","49865:49905","0.336500","0"
"68","Embrace","49985:50025","0.320500","0"
"69","Embrace","50065:50095","0.668333","1"
"70","Embrace","50645:50675","0.200000","0"
"71","Embrace","50755:50795","0.179750","0"
"72","Embrace","51075:51105","0.338000","0"
"73","Embrace","56465:56495","0.409000","0"
"74","Embrace","57815:57935","0.425750","0"
"75","Embrace","60325:60375","0.142600","0"
"76","Embrace","60445:60475","0.440250","0"
"77","Embrace","60805:60845","0.202800","0"
"78","Embrace","60875:60915","0.361500","0"
"79","Embrace","61435:61475","0.265667","0"
"80","Embrace","61665:61725","0.170833","0"
"81","Embrace","62075:62105","0.393667","0"
"82","Embrace","62145:62205","0.319667","0"
"83","Embrace","62265:62435","0.419588","0"
"84","Embrace","62515:62715","0.505000","1"
"85","Embrace","63385:63435","0.311500","0"
"86","Embrace","64265:64305","0.443667","0"
"87","Embrace","64675:64765","0.376200","0"
"88","Embrace","64825:64875","0.412800","0"
"89","Embrace","66295:66335","0.175333","0"
"90","Embrace","66455:66515","0.694500","1"
"91","Embrace","67245:67545","0.479464","0"
"92","Embrace","67575:67785","0.514167","1"
"93","Embrace","68045:68075","0.298000","0"
