"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","915:995","0.416286","0"
"2","Embrace","1235:1265","0.165500","0"
"3","Embrace","2105:2165","0.391571","0"
"4","Embrace","2255:2305","0.379200","0"
"5","Embrace","2765:2805","0.272250","0"
"6","Embrace","3185:3315","0.487167","0"
"7","Embrace","3465:3495","0.254667","0"
"8","Embrace","3735:3775","0.152400","0"
"9","Embrace","3845:3875","0.287000","0"
"10","Embrace","3955:4005","0.153667","0"
"11","Embrace","4215:4295","0.196375","0"
"12","Embrace","4375:4405","0.119333","0"
"13","Embrace","4595:4655","0.255833","0"
"14","Embrace","4785:4825","0.171600","0"
"15","Embrace","4925:4955","0.322000","0"
"16","Embrace","6435:6515","0.429000","0"
"17","Embrace","6545:6655","0.407083","0"
"18","Embrace","7995:8035","0.144333","0"
"19","Embrace","8545:8585","0.216200","0"
"20","Embrace","8655:8685","0.653000","1"
"21","Embrace","8975:9015","0.151667","0"
"22","Embrace","9515:9745","0.513476","1"
"23","Embrace","10735:11155","0.290194","0"
"24","Embrace","11385:11415","0.293333","0"
"25","Embrace","12095:12175","0.240333","0"
"26","Embrace","12335:12365","0.127333","0"
"27","Embrace","12395:12475","0.259143","0"
"28","Embrace","12755:12785","0.549000","1"
"29","Embrace","15775:15805","0.248000","0"
"30","Embrace","16815:16845","0.374500","0"
"31","Embrace","17625:17665","0.195600","0"
"32","Embrace","17775:17805","0.447667","0"
"33","Embrace","17835:17865","0.181333","0"
"34","Embrace","20325:20375","0.267000","0"
"35","Embrace","21455:21485","0.152000","0"
"36","Embrace","22235:22295","0.243400","0"
"37","Embrace","22535:22635","0.305000","0"
"38","Embrace","22705:22735","0.165500","0"
"39","Embrace","23055:23085","0.730333","1"
"40","Embrace","23325:23375","0.720500","1"
"41","Embrace","23435:23475","0.413000","0"
"42","Embrace","23505:23645","0.873800","1"
"43","Embrace","23795:23845","0.622333","1"
"44","Embrace","24005:24065","0.156000","0"
"45","Embrace","24105:24155","0.156200","0"
"46","Embrace","24315:24345","0.231750","0"
"47","Embrace","24495:24545","0.326667","0"
"48","Embrace","24825:24855","0.174333","0"
"49","Embrace","24885:24915","0.344750","0"
"50","Embrace","25455:25505","0.566400","1"
"51","Embrace","25535:25565","0.208667","0"
"52","Embrace","26865:26895","0.227000","0"
"53","Embrace","26935:26965","0.570500","1"
"54","Embrace","27115:27215","0.587000","1"
"55","Embrace","27285:27415","0.498769","0"
"56","Embrace","27505:27535","0.432333","0"
"57","Embrace","28145:28235","0.605556","1"
"58","Embrace","29185:29275","0.382750","0"
"59","Embrace","29365:29395","0.244667","0"
"60","Embrace","29495:29575","0.220000","0"
"61","Embrace","29695:29815","0.286333","0"
"62","Embrace","29905:29955","0.495000","0"
"63","Embrace","30005:30045","0.453750","0"
"64","Embrace","30195:30235","0.188667","0"
"65","Embrace","31345:31405","0.684600","1"
"66","Embrace","31935:31995","0.358857","0"
"67","Embrace","32475:32685","0.549318","1"
"68","Embrace","32735:32765","0.313000","0"
"69","Embrace","32805:32845","0.170600","0"
"70","Embrace","32965:33195","0.423150","0"
"71","Embrace","33375:33475","0.518000","1"
"72","Embrace","33505:33565","0.441143","0"
"73","Embrace","33615:33645","0.169250","0"
"74","Embrace","34005:34045","0.230400","0"
"75","Embrace","34095:34165","0.200000","0"
"76","Embrace","34255:34435","0.294294","0"
"77","Embrace","34785:34815","0.184667","0"
"78","Embrace","36225:36265","0.609250","1"
"79","Embrace","36355:36585","0.371542","0"
"80","Embrace","39105:39135","0.244250","0"
"81","Embrace","39165:39365","0.457000","0"
"82","Embrace","39395:39435","0.295000","0"
"83","Embrace","39485:39575","0.496500","0"
"84","Embrace","39635:39675","0.251000","0"
"85","Embrace","39945:40045","0.629500","1"
